Date,^KS11,^GSPC,KRW=X,^TNX,^VIX,HG=F,EEM,CL=F,DX-Y.NYB,GC=F,JPYKRW=X,CHF=X,^VVIX
2019-01-01,2041.0400390625,2506.85009765625,1112.5,2.686000108718872,25.420000076293945,2.628000020980835,33.062164306640625,45.40999984741211,96.16999816894531,1278.300048828125,10.147000312805176,0.9835100173950195,87.11000061035156
2019-01-02,2010.0,2510.030029296875,1113.800048828125,2.6610000133514404,23.219999313354492,2.625,33.14679718017578,46.540000915527344,96.81999969482422,1281.0,10.149999618530273,0.9819999933242798,81.66000366210938
2019-01-03,1993.699951171875,2447.889892578125,1122.1800537109375,2.553999900817871,25.450000762939453,2.570499897003174,32.54582595825195,47.09000015258789,96.30999755859375,1291.800048828125,10.442999839782715,0.9886999726295471,83.80000305175781
2019-01-04,2010.25,2531.93994140625,1124.1199951171875,2.6589999198913574,21.3799991607666,2.6514999866485596,33.59541702270508,47.959999084472656,96.19000244140625,1282.699951171875,10.42199993133545,0.9871000051498413,84.44000244140625
2019-01-07,2037.0999755859375,2549.68994140625,1114.4000244140625,2.681999921798706,21.399999618530273,2.6410000324249268,33.67159652709961,48.52000045776367,95.70999908447266,1286.800048828125,10.265000343322754,0.985759973526001,82.73999786376953
2019-01-08,2025.27001953125,2574.409912109375,1116.4000244140625,2.7160000801086426,20.469999313354492,2.6605000495910645,33.79856872558594,49.779998779296875,95.9000015258789,1283.199951171875,10.277999877929688,0.9790999889373779,82.41000366210938
2019-01-09,2064.7099609375,2584.9599609375,1121.050048828125,2.7279999256134033,19.979999542236328,2.6619999408721924,34.39955139160156,52.36000061035156,95.22000122070312,1289.300048828125,10.303999900817871,0.9807699918746948,86.62000274658203
2019-01-10,2063.280029296875,2596.639892578125,1118.6700439453125,2.7309999465942383,19.5,2.6435000896453857,34.64501190185547,52.59000015258789,95.54000091552734,1284.699951171875,10.336000442504883,0.9739500284194946,86.3499984741211
2019-01-11,2075.570068359375,2596.260009765625,1116.550048828125,2.7009999752044678,18.190000534057617,2.6695001125335693,34.47572326660156,51.59000015258789,95.66999816894531,1287.0999755859375,10.305999755859375,0.9840099811553955,83.8499984741211
2019-01-14,2064.52001953125,2582.610107421875,1118.5999755859375,2.7100000381469727,19.06999969482422,2.6454999446868896,34.187931060791016,50.5099983215332,95.58999633789062,1289.0999755859375,10.309000015258789,0.9836999773979187,83.01000213623047
2019-01-15,2097.179931640625,2610.300048828125,1122.0,2.7109999656677246,18.600000381469727,2.6505000591278076,34.4249382019043,52.11000061035156,95.97000122070312,1286.199951171875,10.361000061035156,0.9810199737548828,81.38999938964844
2019-01-16,2106.10009765625,2616.10009765625,1122.4000244140625,2.7309999465942383,19.040000915527344,2.69350004196167,34.8481559753418,52.310001373291016,96.05999755859375,1291.5999755859375,10.331000328063965,0.9874699711799622,83.33999633789062
2019-01-17,2107.06005859375,2635.9599609375,1118.77001953125,2.749000072479248,18.059999465942383,2.700000047683716,35.000511169433594,52.06999969482422,96.06999969482422,1291.0,10.260000228881836,0.9900100231170654,82.79000091552734
2019-01-18,2124.280029296875,2670.7099609375,1120.550048828125,2.7839999198913574,17.799999237060547,2.740999937057495,35.16980743408203,53.79999923706055,96.33999633789062,1281.300048828125,10.265999794006348,0.9937000274658203,82.48999786376953
2019-01-21,2124.610107421875,2670.7099609375,1125.7900390625,2.7839999198913574,17.799999237060547,2.740999937057495,35.16980743408203,53.79999923706055,96.33999633789062,1281.300048828125,10.26099967956543,0.9953600168228149,82.48999786376953
2019-01-22,2117.77001953125,2632.89990234375,1132.3699951171875,2.7300000190734863,20.799999237060547,2.688999891281128,34.560367584228516,52.56999969482422,96.30000305175781,1282.5,10.321999549865723,0.9973000288009644,93.80999755859375
2019-01-23,2127.780029296875,2638.699951171875,1130.1500244140625,2.755000114440918,19.520000457763672,2.694000005722046,34.91587448120117,52.619998931884766,96.12000274658203,1283.0999755859375,10.329000473022461,0.996999979019165,88.44999694824219
2019-01-24,2145.030029296875,2642.330078125,1125.3299560546875,2.7119998931884766,18.889999389648438,2.6735000610351562,35.254459381103516,53.130001068115234,96.5999984741211,1279.0999755859375,10.277000427246094,0.9945700168609619,84.88999938964844
2019-01-25,2177.72998046875,2664.760009765625,1126.75,2.753000020980835,17.420000076293945,2.73799991607666,35.720001220703125,53.689998626708984,95.79000091552734,1297.4000244140625,10.279999732971191,0.9955999851226807,83.37999725341797
2019-01-28,2177.300048828125,2643.85009765625,1118.010009765625,2.74399995803833,18.8700008392334,2.6875,35.34756851196289,51.9900016784668,95.75,1302.4000244140625,10.218999862670898,0.9923999905586243,86.44000244140625
